Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/olive-seed-cafe-yorba-linda-4,Olive Seed Cafe,4901 Valencia Ave ,92886,Yorba Linda,CA,$$,(714) 485-2515,4,255,www.oliveseedcafe.com,,https://s3-media0.fl.yelpcdn.com/bphoto/3PCioJo-B0SmNuDP3UplOA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WCM9ml157WcCT8D-01mTTA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DHYzRXpMfUjL6nUwzVWXfw/l.jpg,Breakfast & Brunch,Coffee & Tea,Sandwiches
https://www.yelp.com/biz/tasty-xian-diamond-bar,Tasty Xi'an,1155 S Diamond Bar Blvd Ste L,91765,Diamond Bar,CA,,(909) 396-9865,4,53,www.tastyxian.com,,https://s3-media0.fl.yelpcdn.com/bphoto/f9eA-gK5j2CbtvTB-ROHwg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YqppB0Wl8a2OYn0igTOBLg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1W5WjHTd9c8sLgBSZFrmgA/l.jpg,Chinese,,
https://www.yelp.com/biz/los-7-mares-chapin-502-stanton,Los 7 Mares Chapin 502,10450 Beach Blvd ,90680,Stanton,CA,,(714) 499-6534,5,1 review,,,https://s3-media0.fl.yelpcdn.com/bphoto/uo4lbgG-WnVl4QsBYLnxBw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tKmX1bJwWdNx1hU1P4W9FA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mCQb4NEKcENn_WR5EbagPg/l.jpg,Seafood,New Mexican Cuisine,
https://www.yelp.com/biz/maru-one-city-of-industry,Maru One,18025 Gale Ave ,91748,City of Industry,CA,$$,(626) 780-3223,4,103,www.maruoneca.com,www.maruoneca.com/menu.aspx,https://s3-media0.fl.yelpcdn.com/bphoto/G0okPap1Gybi6ha30omIKA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mf7vRo5TYt_kG_IVCxKHkQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lWlu1eQFwIuV6vcEVO8Gww/l.jpg,Taiwanese,Chinese,
https://www.yelp.com/biz/ginkgo-katsu-diamond-bar,Ginkgo Katsu,1131 Brea Canyon Rd ,91789,Diamond Bar,CA,$$,(909) 895-7808,4.5,328,ginkgokatsu.com,www.ginkgokatsu.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/qkoUPC2g1nC03sfVglLMsA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GRYdvAkavAqKKfH-ezHYkw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/iZW9yprUr_mNyu83L15_bw/l.jpg,Japanese,Bubble Tea,Coffee & Tea
https://www.yelp.com/biz/stonefire-grill-brea,Stonefire Grill,935 E Birch St ,92821,Brea,CA,$$,(714) 332-8450,3.5,512,stonefiregrill.com/locations/brea/,stonefiregrill.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/5qkZrSEQZSoD9vTxPeJJhQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/L-5aH6dfx6LCzJd33S19GQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0blMRwVwqQlGe0I1Cn3ehA/l.jpg,Barbeque,Salad,American (Traditional)
https://www.yelp.com/biz/yumenyan-rowland-heights-5,Yumenyan,18359 Colima Rd ,91748,Rowland Heights,CA,,(626) 559-0074,4,6,,,https://s3-media0.fl.yelpcdn.com/bphoto/q53WscaLtcvkLrgsIIwq6Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/84nfUHt4As4sEaP8AB2btA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SCsgDPHWJKR9Vv4dK6MmGQ/l.jpg,Szechuan,,
https://www.yelp.com/biz/the-fifth-anaheim-2,The Fifth,1650 S Harbor Blvd ,92802,Anaheim,CA,$$,(714) 772-0899,4,2118,thefifthoc.com,www.thefifthoc.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/lXTWEfjJa-DLXbBRP9aRKw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/z2KhkBxG9FhVUkUnLB04SA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AN2HY0HdnQ_qV-QH_p45iA/l.jpg,Cocktail Bars,Venues & Event Spaces,American (Traditional)
https://www.yelp.com/biz/legend-hot-spot-la-mirada-3,Legend Hot Spot,12740 La Mirada Blvd ,90638,La Mirada,CA,,(562) 448-3060,5,4,,,https://s3-media0.fl.yelpcdn.com/bphoto/gCR6lx8usDlSFtUeyTCyDg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GSMSZYq8B6GMnv0QlFlLvQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/lRzOY2tHow2BDJ_B2OuQWQ/l.jpg,Chicken Wings,Asian Fusion,Burgers
https://www.yelp.com/biz/iss%C3%A9-fullerton,issé,305 N State College Blvd Unit B,92831,Fullerton,CA,$$,(714) 519-3831,4.5,175,issefullerton.com,issefullerton.com/menu-1,https://s3-media0.fl.yelpcdn.com/bphoto/qd32W5PatP4Y_60RlFSu4g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dWq9k15jG4kbNGZb741YLw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/d_ouR4MQKaxvMUmniaBT4A/l.jpg,Gastropubs,Korean,Cocktail Bars
https://www.yelp.com/biz/the-hobbit-orange,The Hobbit,2932 E Chapman Ave ,92869,Orange,CA,$$$$,(714) 997-1972,4.5,619,www.hobbitrestaurant.com,www.hobbitrestaurant.com/entrees-q10043-Sample_Menus.aspx,https://s3-media0.fl.yelpcdn.com/bphoto/sckYPCKkijROvl1OResoSg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/s1DDoknMS_D7048dEHIDXw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vtM0ij39C75oAsNpZ-dsqQ/l.jpg,French,Wineries,
https://www.yelp.com/biz/omaniku-city-of-industry,Omaniku,17575 Colima Rd Ste A,91748,City of Industry,CA,$$$$,(626) 269-0440,4.5,43,www.omaniku.com,www.omaniku.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/XKe9KTnKwp6bIuyZjRVi_A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/smbM2KkyhlvqsQq7vfmjrQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NgXVLIcMrk6eXMnE2x6abw/l.jpg,American (New),Asian Fusion,
https://www.yelp.com/biz/basil-and-co-diamond-bar-7,Basil and Co.,23545 Palomino Dr Ste F,91765,Diamond Bar,CA,$$,(909) 551-0202,4.5,667,www.basilandco.net,,https://s3-media0.fl.yelpcdn.com/bphoto/FuId-6lYFC8_Ja6i2On0OQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WU-kfOUhTEp6UjBxNuxwQA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/aD7MI3MHCOoHIJmbDS5g4A/l.jpg,Thai,Noodles,Soup
https://www.yelp.com/biz/terra-wood-fired-kitchen-yorba-linda,Terra Wood-Fired Kitchen,4884 Main St ,92886,Yorba Linda,CA,$$,(714) 463-4424,4.5,343,www.terrawoodfiredkitchen.com,,https://s3-media0.fl.yelpcdn.com/bphoto/-IpzN2x14JKHI_CDu_C0xQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/rgZLYHqIhaLr0BLYfFxylw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xIMJ0D02kuTkeTqFgCNjlw/l.jpg,Pizza,American (New),
https://www.yelp.com/biz/hot-spot-nabe-diamond-bar,Hot Spot Nabe,1395 S Diamond Bar Blvd ,91765,Diamond Bar,CA,,(909) 861-3295,5,3,,,https://s3-media0.fl.yelpcdn.com/bphoto/hUVwYNhosYVfG9PMLgDG8w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/kyUFWK6mE_wuEy2bynzDKg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/clyP1GbjZj8Lol12KTfhUw/l.jpg,Chinese,,
https://www.yelp.com/biz/alza-osteria-brea-3,Alza Osteria,131 S Kraemer Blvd Ste B5,92821,Brea,CA,$$,(714) 990-1044,4.5,888,www.alzaosteria.com,www.alzaosteria.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/OIWt7P0DonoJmfzcMNplUQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eEWmQulg5tj3woD6496hnA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_vNVLHjLawLyxJ0jJUY_4w/l.jpg,Pizza,Italian,"Beer, Wine & Spirits"
https://www.yelp.com/biz/the-blind-pig-kitchen-bar-yorba-linda-yorba-linda-2,The Blind Pig Kitchen + Bar - Yorba Linda,4975 Lakeview Ave ,92886,Yorba Linda,CA,$$,(714) 485-2593,4,398,www.theblindpigoc.com/pages/yorba-linda,,https://s3-media0.fl.yelpcdn.com/bphoto/XvU8ViYTtbirmQfmz_hECg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Oy5bqwJjjceyP6Gw4SZ0Sw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0lFA9C0mgpCEEDgn9mwvZA/l.jpg,Bars,American (New),
https://www.yelp.com/biz/reunion-kitchen-drink-anaheim,Reunion Kitchen + Drink,5775 E Santa Ana Canyon Rd ,92807,Anaheim,CA,$$,(714) 283-1062,4.5,3143,www.reunionkitchen.net,www.reunionkitchen.net/anaheim-hills,https://s3-media0.fl.yelpcdn.com/bphoto/zbe26LCkfJqwsMIksu36eg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jIvFLrjiFLOPYZJ8UpyF4Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7LFDqsynaB1p9gkBq3hCXA/l.jpg,American (New),Salad,Burgers
https://www.yelp.com/biz/yangmani-rowland-heights,Yangmani,1390 Fullerton Rd Ste 105,91748,Rowland Heights,CA,,(626) 723-4744,4,64,,qr1.be/ZLOB,https://s3-media0.fl.yelpcdn.com/bphoto/dxHmkJrXWoVe8PrUrSc8iA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/msFqGtZEeHsjYWcGRzzO1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-JZJmt3x-7iTXdEfWLtoFA/l.jpg,Korean,,
https://www.yelp.com/biz/izakaya-takasei-fullerton-3,Izakaya Takasei,2980 Yorba Linda Blvd ,92831,Fullerton,CA,$$,(714) 577-0401,4,978,izakayatakasei.com,izakayatakasei.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/5Ov7yQYCVbApA0XJWCDWQg/l.jpg,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/3142682442001/ed8ce0cd-4903-48b8-bd15-c424c1bd875c/main/360x360/2s525ms/match/image.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_R5SMIp_mmEjzRseR2-Dpg/l.jpg,Tapas/Small Plates,Izakaya,
https://www.yelp.com/biz/sun-nong-dan-rowland-heights-2,Sun Nong Dan,18902 A E Gale Ave ,91748,Rowland Heights,CA,$$,(626) 581-2233,4,1134,www.sunnongdan.net,www.sunnongdan.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/4iEoM_bWQWEzUAYqSA4JmA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2lqwTKGiYA1uxvca1kPY5w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/N1qpU8HHDhrVIXPSzUClLg/l.jpg,Korean,Soup,
https://www.yelp.com/biz/pig-n-pig-fullerton,Pig N Pig,711 N Placentia Ave ,92831,Fullerton,CA,$$,(714) 646-9560,4.5,111,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZrR34dvv1agtjWcbXZV1WQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tqlr6GRG6M4SpQ4f6qec7g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/HiyqnC0rkzRocfGcLf6t2A/l.jpg,Barbeque,Southern,
https://www.yelp.com/biz/slapfish-brea,Slapfish,3405 E Imperial Hwy ,92823,Brea,CA,$$,(657) 444-2291,4,1187,www.slapfishrestaurant.com/restaurant/brea-ca/ca/?utm_source=yelp&utm_medium=yext,www.slapfishrestaurant.com/admin/asset/uploads/186/stores/pdf/brea-hand-held-2020.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/gO22f-7nzuxuUhFWWf8V4A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/aNK009MrYjiCKnJipxLIsQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fmgaRYnEns49zAw0Igjvag/l.jpg,Seafood,American (New),Sandwiches
https://www.yelp.com/biz/toast-kitchen-and-bar-brea,Toast - Kitchen & Bar,190 S State College Blvd ,92821,Brea,CA,$$,(714) 257-9677,4,1601,www.toastbrea.com,www.toastbrea.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/CHCajO3PmFR-xz59ZCCzmw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7IJdYuKpYE79F3yQ3ijZyw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AoCQo5fxrVas5H2jWZ14Hg/l.jpg,Breakfast & Brunch,American (New),Mexican
https://www.yelp.com/biz/js-korean-cuisine-chicken-and-bibimbap-fullerton-2,J's Korean Cuisine : Chicken & Bibimbap,114 W Commonwealth Ave ,92832,Fullerton,CA,$$,(657) 319-3695,4.5,1345,www.jcfullerton.com,,https://s3-media0.fl.yelpcdn.com/bphoto/MPeg3ZBU-DJt-Q4AofTssA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/r2Vjh3CnoigTUsjZ2kB0Lg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AIr2JjiXzQlaqI8rcUigQQ/l.jpg,Chicken Wings,Korean,Noodles
https://www.yelp.com/biz/urban-plates-brea,Urban Plates,3413 E Imperial Hwy ,92823,Brea,CA,$$,(714) 462-9885,4.5,1683,urbanplates.com//?utm_source=Yelp&utm_medium=yelp,urbanplates.com/menu/brea/,https://s3-media0.fl.yelpcdn.com/bphoto/rht5dnt1p_3RrqcTJt68ag/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3s5Y6am8Bo2arUPeTA9Ijw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/q4ArheNCjN7PO6MHYeD0bQ/l.jpg,American (New),Salad,Sandwiches
https://www.yelp.com/biz/tasty-box-diamond-bar,Tasty Box,2769 S Diamond Bar Blvd ,91765,Diamond Bar,CA,$$,(909) 468-0980,4,531,www.tastyboxbbq.com,www.tastyboxbbq.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/FaJLi7grXTdvg4p5f7lgaQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mNjf3gTVQyM5Ow7PHUaQpw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/u6XC5FmBpdDRHfgtz2yzog/l.jpg,Cantonese,Barbeque,Noodles
https://www.yelp.com/biz/k-surf-and-turf-yorba-linda,K-Surf & Turf,4854 Valley View Ave Ste C,92886,Yorba Linda,CA,$$,(714) 986-9277,5,212,www.ksurfnturf.com,www.ksurfnturf.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/zPX8BcllR7r5N3hXjFfr8w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yF7aHSc1r4PezRKIIKUDXg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/uJUg8yBU-9YMhILZF_--zg/l.jpg,Korean,Poke,Barbeque
https://www.yelp.com/biz/craft-by-smoke-and-fire-anaheim-2,Craft By Smoke & Fire,195 W Center St Promenade ,92805,Anaheim,CA,$$,(714) 603-7194,5,5483,www.craftbysmokeandfire.com,www.craftbysmokeandfire.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/uGkJO3XZ0q3GtkWkZYwqig/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dYpqjd1ZxPVmZpSGlHzprg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/em37Ut122N04GUs3m1uwuA/l.jpg,Barbeque,Cocktail Bars,American (Traditional)
https://www.yelp.com/biz/pirates-kitchen-la-habra-la-habra,Pirates Kitchen - La Habra,1464 S Harbor Blvd ,90631,La Habra,CA,$$,(657) 354-7136,4.5,123,www.pirateskitchen.net,www.pirateskitchen.net/menu,https://s3-media0.fl.yelpcdn.com/bphoto/_8bfL4vNIUsSwyUpBH8y6Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fZspDHNwjLTtxil1jP90-A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hf32I93ja8kJywnm8D9zDQ/l.jpg,Cajun/Creole,Seafood,Sports Bars
https://www.yelp.com/biz/yong-moon-lu-rowland-heights-2,Yong Moon Lu,19240 Colima Rd ,91748,Rowland Heights,CA,$$,(626) 363-4961,5,141,www.yongmoonlu.com,,https://s3-media0.fl.yelpcdn.com/bphoto/qmTISry94KZozYbFVWM42g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3tTBvWHG5QuSyZFylzBv1w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0Qughkf7LdiD_9hA2SaDkA/l.jpg,Chinese,Korean,
https://www.yelp.com/biz/iwagyu-city-of-industry-5,iWagyu,17865 Colima Rd ,91748,City of Industry,CA,,(949) 468-5609,5,79,iwagyu.com,,https://s3-media0.fl.yelpcdn.com/bphoto/qQFTFpClyThtCTdafIgl2w/l.jpg,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/3142682442001/a39fc1b3-6fa9-4904-b7d8-567c48160e2a/main/640x640/2s357ms/match/image.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Hg5qiDlaJP1IIPnwHSW6mA/l.jpg,Barbeque,,
https://www.yelp.com/biz/on-the-hook-brea,On The Hook,2445 E Imperial Hwy Ste M,92821,Brea,CA,$$,(714) 671-5886,4.5,1685,www.eatonthehook.com,,https://s3-media0.fl.yelpcdn.com/bphoto/vw1n7ESCA54VRU4M3cA3-A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/L0IccJBAe1fLv_NlnnGKEg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UvqWIsHSrjZsPoeMgrDr1w/l.jpg,Cajun/Creole,Seafood,Beer Bar
https://www.yelp.com/biz/brunos-italian-kitchen-brea,Brunos Italian Kitchen,210 W Birch St ,92821,Brea,CA,$$,(714) 257-1000,4.5,2329,brunositaliankitchen.com,brunositaliankitchen.com/eat/,https://s3-media0.fl.yelpcdn.com/bphoto/3tLtOhjzBPWuldxpR8qpiw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2ADTv4N9nmQ2s6sO5nKhhg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-IlU8E-XqT8xAJ1toTqoaw/l.jpg,Italian,Seafood,"Beer, Wine & Spirits"
https://www.yelp.com/biz/craft-burger-placentia-5,Craft Burger,1450 N Kraemer Blvd ,92870,Placentia,CA,$$,(714) 983-7558,4.5,92,CraftBurgerCompany.com,,https://s3-media0.fl.yelpcdn.com/bphoto/3GYSuhVMKMc9YyAzh-Hy-Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zYmp8pdgF0KcxkgoftWJMQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/O9ZntFdZwJ09kK6kkL1v_g/l.jpg,Burgers,"Beer, Wine & Spirits",
https://www.yelp.com/biz/hanshin-pocha-rowland-heights-rowland-heights,Hanshin Pocha - Rowland Heights,18902 Gale Ave Ste B,91748,Rowland Heights,CA,$$,(626) 998-1555,4.5,291,hanshinpocharh.com,hanshinpocha.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/Zi7hP3bxt8gpHCuzmX0O9g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/U9NymxFNvgYed4FQTfn2mA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DtQNXMQVFbvdxO8i56nW_g/l.jpg,Korean,,
https://www.yelp.com/biz/mendocino-farms-brea,Mendocino Farms,3317 E Imperial Hwy ,92823,Brea,CA,$$,(657) 688-5249,4,905,www.mendocinofarms.com/locations/brea/?utm_source=Yelp,www.mendocinofarms.com/menus/,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/6057277741001/98a37faf-97b5-49a2-9447-37cc4d8733aa/main/1280x720/26s773ms/match/image.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/kxr-AGyLhHVem8TPKzytnQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CF4a4p25lP3I-1cpTmE1Cg/l.jpg,Sandwiches,Salad,
https://www.yelp.com/biz/smoke-and-fire-social-eatery-la-habra-2,Smoke & Fire Social Eatery,1327 W Whittier Blvd ,90631,La Habra,CA,$$,(562) 315-9929,4.5,3665,thesmokeandfire.com,www.thesmokeandfire.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/Q9CVV3Um9D4169yqjSuVXg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hh3SgWxKwZUOAUPkNolviA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9KgzDIU3evRXFVVvpghGfg/l.jpg,Comfort Food,Barbeque,Chicken Shop
https://www.yelp.com/biz/tempo-cantina-brea-3,Tempo Cantina,1060 E Imperial Hwy ,92821,Brea,CA,$$,(714) 529-2900,4.5,6836,tempocantina.com/locations/tempo-brea/,tempocantina.com/tempo-brea-menu/,https://s3-media0.fl.yelpcdn.com/bphoto/kClqaROndga6HkFujG_OUw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ODJwaWi9hjdUKCwGfhoEIQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/RNE2UJw7HhHDMeQom-TdIg/l.jpg,Tapas/Small Plates,American (New),Mexican
https://www.yelp.com/biz/nolza-buena-park,Nolza,6291 Homewood Ave ,90621,Buena Park,CA,,(657) 413-4197,5,19,nolza.co,nolza.co/menu,https://s3-media0.fl.yelpcdn.com/bphoto/ZlK-MFLn8hJsGkq2Db8Z1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/O7K7qCzPxn5a49PASs6kkg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GTXjQ-ZQSl794aDsGbXDaw/l.jpg,Pubs,Korean,Asian Fusion
https://www.yelp.com/biz/kobe-gyukatsu-rowland-heights-3,Kobe Gyukatsu,19755 E Colima Rd Ste B,91748,Rowland Heights,CA,$$,(909) 345-7470,4,501,kobe-gyukatsudonkatsu.business.site,,https://s3-media0.fl.yelpcdn.com/bphoto/O0X6bfNu6s6sWl08vQBKbg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/HjgMK3YNPRDQKd9SI36k0A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3zy_sGqKpnPIPyuS0Cy1yg/l.jpg,Japanese,,
https://www.yelp.com/biz/misoolkwan-oc-buena-park,Misoolkwan OC,6982 Beach Blvd Ste C320,90621,Buena Park,CA,,,4.5,691,,,https://s3-media0.fl.yelpcdn.com/bphoto/sNa20bBUSzWEyDXu7_pLcA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/n46kfZ4gloC1H95dpxVbTA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/LseHfDBOGjZJ6cXP7Y3-nQ/l.jpg,Korean,Pubs,
https://www.yelp.com/biz/mazesoba-hero-walnut,Mazesoba Hero,1247 N Grand Ave ,91789,Walnut,CA,$$,(909) 612-7228,4.5,230,www.mazesobahero.com,order.mealkeyway.com/merchant/566e48763470366a5238424b734c4e54444e6a674f413d3d/main,https://s3-media0.fl.yelpcdn.com/bphoto/yn2iTRHrR8QEEut2K3YGtQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fvng-W0ZQdd34bp0-f04EA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/WDOpwZ_mKkS3kOowcYHX5g/l.jpg,Ramen,Asian Fusion,
https://www.yelp.com/biz/mogumogu-fullerton,Mogumogu,341 S State College Blvd ,92831,Fullerton,CA,$$,(714) 770-0065,4.5,185,mogumoguus.com,,https://s3-media0.fl.yelpcdn.com/bphoto/y-kXlq98O_tDvepoOz5-Cw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Tgi0oRDbsCiA_ZhoziBF5A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pWMqzf6RvvYLiF2iDfBTZg/l.jpg,Ramen,,
https://www.yelp.com/biz/taps-fish-house-and-brewery-brea-brea,TAPS Fish House & Brewery - Brea,101 E Imperial Hwy ,92821,Brea,CA,$$$,(714) 257-0101,4,2844,www.tapsfishhouse.com,,https://s3-media0.fl.yelpcdn.com/bphoto/dCXH2GKwsl72sEsNUW2--A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ctrVy3kS3NemgUbczumt7w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hvVOpkiNUuCbL_ENj5eSjg/l.jpg,Seafood,Breakfast & Brunch,Breweries
https://www.yelp.com/biz/corazon-taste-of-mexico-brea,Corazon Taste of Mexico,120 S Brea Blvd Ste 106,92821,Brea,CA,$$,(657) 286-7922,4.5,931,www.corazontm.com,www.corazontm.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/lBY-ACbcwyB-0vzpM_tWhA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/m-TaaiDbnHjlESDSW0pXbg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/L36mb-8DBHDwlJ9lrmPmGQ/l.jpg,Mexican,Wine Bars,Seafood
https://www.yelp.com/biz/late-night-bar-rowland-heights-4,Late Night Bar,18958 Daisetta St Ste 106,91748,Rowland Heights,CA,,(626) 820-9126,4,53,www.latenightbarca.com,www.latenightbarca.com/menu.aspx,https://s3-media0.fl.yelpcdn.com/bphoto/nQedusYmInGrY6Rkf296Qg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eH3jQMNix9TnjsQ-2a27Dw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/grPL6OmPbQTEpojzSUR0sg/l.jpg,Chinese,Bars,
https://www.yelp.com/biz/julep-cast-iron-kitchen-drink-brea,Julep Cast Iron Kitchen + Drink,3325 E Imperial Hwy ,92823,Brea,CA,$$,(714) 983-7364,4,203,www.julepbrea.com,www.julepbrea.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/0q8CnsDPB9Wb2k_Alwfy6g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fEoGM8asJpF6fPwl42eEVQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/y1RTNoE9drKztNI8PeEvyA/l.jpg,American (New),Breakfast & Brunch,Cocktail Bars
https://www.yelp.com/biz/bafang-dumpling-chino-hills,Bafang Dumpling,2923 Chino Ave Unit H3,91709,Chino Hills,CA,$$,(909) 590-1686,4,53,bafangdumpling.com,,https://s3-media0.fl.yelpcdn.com/bphoto/5ADIQjD5Grz0Myj8owuWhQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/XHlnNPF4WY75MdcsDA36UQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/s-J_PPkGe6nkntOptcIzkg/l.jpg,Taiwanese,Noodles,Soup
